caldt,year,month,day,ym,date,index,ri
19640512,1964,5,12,1964.417,1593,154.9698,0.3630854
19640513,1964,5,13,1964.417,1594,154.6317,-0.2181272
19640514,1964,5,14,1964.417,1595,154.4316,-0.129431
19640515,1964,5,15,1964.417,1596,154.7563,0.2102312
19640518,1964,5,18,1964.417,1599,154.1956,-0.3622704
19640519,1964,5,19,1964.417,1600,153.4172,-0.5048458
19640520,1964,5,20,1964.417,1601,154.1687,0.4898768
19640521,1964,5,21,1964.417,1602,154.2134,0.0289696
19640522,1964,5,22,1964.417,1603,154.284,0.0457656
19640525,1964,5,25,1964.417,1606,154.109,-0.1134048
19640526,1964,5,26,1964.417,1607,153.8386,-0.1754666
19640527,1964,5,27,1964.417,1608,153.6033,-0.152915
19640528,1964,5,28,1964.417,1609,153.8359,0.1514117
19640601,1964,6,1,1964.5,1613,153.3193,-0.3358096
19640602,1964,6,2,1964.5,1614,152.5543,-0.4989311
19640603,1964,6,3,1964.5,1615,152.1834,-0.243133
19640604,1964,6,4,1964.5,1616,150.5907,-1.046592
19640605,1964,6,5,1964.5,1617,151.3064,0.4752806
19640608,1964,6,8,1964.5,1620,150.5545,-0.4969365
19640609,1964,6,9,1964.5,1621,151.5455,0.6582267
19640610,1964,6,10,1964.5,1622,152.1489,0.3981593
19640611,1964,6,11,1964.5,1623,152.7196,0.3750966
19640612,1964,6,12,1964.5,1624,152.381,-0.2217199
19640615,1964,6,15,1964.5,1627,153.1702,0.5179278
19640616,1964,6,16,1964.5,1628,154.0417,0.5689565
19640617,1964,6,17,1964.5,1629,154.864,0.5338144
19640618,1964,6,18,1964.5,1630,154.8196,-0.028672
19640619,1964,6,19,1964.5,1631,155.0398,0.142252
19640622,1964,6,22,1964.5,1634,155.484,0.2864983
19640623,1964,6,23,1964.5,1635,154.8182,-0.42822
19640624,1964,6,24,1964.5,1636,155.3983,0.3746678
19640625,1964,6,25,1964.5,1637,155.705,0.1973723
19640626,1964,6,26,1964.5,1638,156.1996,0.3176854
19640629,1964,6,29,1964.5,1641,156.5529,0.2261343
19640630,1964,6,30,1964.5,1642,156.6389,0.0549444
19640701,1964,7,1,1964.583,1643,157.744,0.7055522
19640702,1964,7,2,1964.583,1644,158.3797,0.4030047
19640706,1964,7,6,1964.583,1648,159.1274,0.4720389
19640707,1964,7,7,1964.583,1649,159.4127,0.1792921
19640708,1964,7,8,1964.583,1650,159.4018,-0.0068429
19640709,1964,7,9,1964.583,1651,159.6038,0.1267483
19640710,1964,7,10,1964.583,1652,159.8979,0.1842516
19640713,1964,7,13,1964.583,1655,159.7775,-0.0753095
19640714,1964,7,14,1964.583,1656,159.2493,-0.3305513
19640715,1964,7,15,1964.583,1657,159.8359,0.3683322
19640716,1964,7,16,1964.583,1658,160.4357,0.3753006
19640717,1964,7,17,1964.583,1659,161.1485,0.4442784
19640720,1964,7,20,1964.583,1662,160.5932,-0.3445809
19640721,1964,7,21,1964.583,1663,160.2472,-0.2154847
19640722,1964,7,22,1964.583,1664,160.2375,-0.0060473
19640723,1964,7,23,1964.583,1665,160.1515,-0.0536682
19640724,1964,7,24,1964.583,1666,160.1083,-0.0269469
19640727,1964,7,27,1964.583,1669,159.3604,-0.4671573
19640728,1964,7,28,1964.583,1670,158.945,-0.2606586
19640729,1964,7,29,1964.583,1671,159.125,0.1132365
19640730,1964,7,30,1964.583,1672,159.4315,0.1926511
19640731,1964,7,31,1964.583,1673,159.6185,0.1172703
19640803,1964,8,3,1964.667,1676,159.278,-0.2132883
19640804,1964,8,4,1964.667,1677,157.3848,-1.188666
19640805,1964,8,5,1964.667,1678,157.7754,0.2482137
19640806,1964,8,6,1964.667,1679,156.321,-0.9217991
19640807,1964,8,7,1964.667,1680,157.3381,0.6506545
19640810,1964,8,10,1964.667,1683,157.2635,-0.0474363
19640811,1964,8,11,1964.667,1684,157.245,-0.0117806
19640812,1964,8,12,1964.667,1685,158.0823,0.532504
19640813,1964,8,13,1964.667,1686,158.5652,0.3054652
19640814,1964,8,14,1964.667,1687,158.4356,-0.0817054
19640817,1964,8,17,1964.667,1690,158.4884,0.033333
19640818,1964,8,18,1964.667,1691,158.5992,0.0698883
19640819,1964,8,19,1964.667,1692,158.4959,-0.0651453
19640820,1964,8,20,1964.667,1693,157.7647,-0.4613595
19640821,1964,8,21,1964.667,1694,158.0127,0.1572155
19640824,1964,8,24,1964.667,1697,157.6692,-0.2173922
19640825,1964,8,25,1964.667,1698,156.795,-0.5544603
19640826,1964,8,26,1964.667,1699,156.6006,-0.123943
19640827,1964,8,27,1964.667,1700,157.5031,0.5762534
19640828,1964,8,28,1964.667,1701,158.0647,0.3565688
19640831,1964,8,31,1964.667,1704,157.7572,-0.1945452
19640901,1964,9,1,1964.75,1705,158.4956,0.4680802
19640902,1964,9,2,1964.75,1706,158.7539,0.1629579
19640903,1964,9,3,1964.75,1707,159.2449,0.3093067
19640904,1964,9,4,1964.75,1708,159.6079,0.2279587
19640908,1964,9,8,1964.75,1712,159.8523,0.1531259
19640909,1964,9,9,1964.75,1713,160.2304,0.2365308
19640910,1964,9,10,1964.75,1714,160.3687,0.0863289
19640911,1964,9,11,1964.75,1715,161.0347,0.4152487
19640914,1964,9,14,1964.75,1718,160.6197,-0.2576642
19640915,1964,9,15,1964.75,1719,160.2395,-0.2367054
19640916,1964,9,16,1964.75,1720,160.7016,0.2883755
19640917,1964,9,17,1964.75,1721,161.7797,0.6708157
19640918,1964,9,18,1964.75,1722,161.1975,-0.3598421
19640921,1964,9,21,1964.75,1725,161.9442,0.4632089
19640922,1964,9,22,1964.75,1726,161.9985,0.0335288
19640923,1964,9,23,1964.75,1727,162.0276,0.0179752
19640924,1964,9,24,1964.75,1728,162.2099,0.112509
19640925,1964,9,25,1964.75,1729,162.6273,0.2573329
19640928,1964,9,28,1964.75,1732,162.7569,0.0796652
19640929,1964,9,29,1964.75,1733,162.6911,-0.0404237
19640930,1964,9,30,1964.75,1734,162.575,-0.0713353
19641001,1964,10,1,1964.833,1735,162.3501,-0.1383376
19641002,1964,10,2,1964.833,1736,162.8647,0.3169794
19641005,1964,10,5,1964.833,1739,163.6062,0.4552636
19641006,1964,10,6,1964.833,1740,163.6904,0.051481
19641007,1964,10,7,1964.833,1741,163.6697,-0.0126476
19641008,1964,10,8,1964.833,1742,164.1675,0.3041322
19641009,1964,10,9,1964.833,1743,164.4938,0.1987489
19641012,1964,10,12,1964.833,1746,164.5357,0.0254616
19641013,1964,10,13,1964.833,1747,164.0329,-0.3055622
19641014,1964,10,14,1964.833,1748,163.7282,-0.1857443
19641015,1964,10,15,1964.833,1749,162.6802,-0.640098
19641016,1964,10,16,1964.833,1750,163.7829,0.6778199
19641019,1964,10,19,1964.833,1753,164.0068,0.1367373
19641020,1964,10,20,1964.833,1754,164.4994,0.3003453
19641021,1964,10,21,1964.833,1755,164.3747,-0.0758224
19641022,1964,10,22,1964.833,1756,164.0848,-0.1763283
19641023,1964,10,23,1964.833,1757,164.4739,0.2371028
19641026,1964,10,26,1964.833,1760,164.1921,-0.1713127
19641027,1964,10,27,1964.833,1761,164.1846,-0.0046072
19641028,1964,10,28,1964.833,1762,163.6311,-0.3370627
19641029,1964,10,29,1964.833,1763,163.7193,0.053891
19641030,1964,10,30,1964.833,1764,164.0179,0.1823486
19641102,1964,11,2,1964.917,1767,164.8382,0.5001636
19641104,1964,11,4,1964.917,1769,164.8349,-0.0020209
19641105,1964,11,5,1964.917,1770,164.9218,0.052688
19641106,1964,11,6,1964.917,1771,165.3055,0.2326733
19641109,1964,11,9,1964.917,1774,165.274,-0.0190483
19641110,1964,11,10,1964.917,1775,164.6031,-0.4059351
19641111,1964,11,11,1964.917,1776,165.0517,0.2725448
19641112,1964,11,12,1964.917,1777,165.2775,0.1367964
19641113,1964,11,13,1964.917,1778,165.3402,0.0379356
19641116,1964,11,16,1964.917,1781,166.2036,0.5222238
19641117,1964,11,17,1964.917,1782,167.0134,0.4872057
19641118,1964,11,18,1964.917,1783,167.4206,0.2438372
19641119,1964,11,19,1964.917,1784,167.4275,0.00407
19641120,1964,11,20,1964.917,1785,167.6003,0.1032065
19641123,1964,11,23,1964.917,1788,167.1313,-0.2797898
19641124,1964,11,24,1964.917,1789,166.6427,-0.292339
19641125,1964,11,25,1964.917,1790,166.247,-0.237482
19641127,1964,11,27,1964.917,1792,165.7044,-0.3263866
19641130,1964,11,30,1964.917,1795,164.2621,-0.8703896
19641201,1964,12,1,1965,1796,162.5716,-1.029135
19641202,1964,12,2,1965,1797,163.1755,0.3714308
19641203,1964,12,3,1965,1798,163.8584,0.4185285
19641204,1964,12,4,1965,1799,164.1682,0.189064
19641207,1964,12,7,1965,1802,164.1733,0.0031234
19641208,1964,12,8,1965,1803,163.5731,-0.365617
19641209,1964,12,9,1965,1804,162.4975,-0.6575762
19641210,1964,12,10,1965,1805,162.4919,-0.0034191
19641211,1964,12,11,1965,1806,162.9053,0.2543933
19641214,1964,12,14,1965,1809,162.5093,-0.2430437
19641215,1964,12,15,1965,1810,162.071,-0.2697579
19641216,1964,12,16,1965,1811,162.7347,0.4095417
19641217,1964,12,17,1965,1812,163.3867,0.4006437
19641218,1964,12,18,1965,1813,164.1969,0.495876
19641221,1964,12,21,1965,1816,164.3542,0.0958175
19641222,1964,12,22,1965,1817,164.2945,-0.0363323
19641223,1964,12,23,1965,1818,163.9768,-0.1933772
19641224,1964,12,24,1965,1819,163.9626,-0.0086665
19641228,1964,12,28,1965,1823,163.8183,-0.0879989
19641229,1964,12,29,1965,1824,163.3301,-0.2980297
19641230,1964,12,30,1965,1825,164.3352,0.615409
19641231,1964,12,31,1965,1826,165.1269,0.4817535
19650104,1965,1,4,1965.083,1830,164.24,-0.5371286
19650105,1965,1,5,1965.083,1831,165.0197,0.4747355
19650106,1965,1,6,1965.083,1832,165.5579,0.326145
19650107,1965,1,7,1965.083,1833,166.2705,0.4304237
19650108,1965,1,8,1965.083,1834,166.497,0.136253
19650111,1965,1,11,1965.083,1837,166.5688,0.0430849
19650112,1965,1,12,1965.083,1838,166.9955,0.2562115
19650113,1965,1,13,1965.083,1839,167.462,0.2793262
19650114,1965,1,14,1965.083,1840,167.4546,-0.0044379
19650115,1965,1,15,1965.083,1841,168.1962,0.4428603
19650118,1965,1,18,1965.083,1844,168.7111,0.3061262
19650119,1965,1,19,1965.083,1845,169.0487,0.200103
19650120,1965,1,20,1965.083,1846,169.0105,-0.0225597
19650121,1965,1,21,1965.083,1847,168.844,-0.0985066
19650122,1965,1,22,1965.083,1848,169.2569,0.2445454
19650125,1965,1,25,1965.083,1851,169.506,0.1471512
19650126,1965,1,26,1965.083,1852,169.7299,0.1321145
19650127,1965,1,27,1965.083,1853,170.2594,0.3119256
19650128,1965,1,28,1965.083,1854,170.7,0.258807
19650129,1965,1,29,1965.083,1855,170.8963,0.114977
19650201,1965,2,1,1965.167,1858,170.9797,0.048784
19650202,1965,2,2,1965.167,1859,171.056,0.0446476
19650203,1965,2,3,1965.167,1860,171.2862,0.1345772
19650204,1965,2,4,1965.167,1861,171.2046,-0.047664
19650205,1965,2,5,1965.167,1862,170.7487,-0.2662936
19650208,1965,2,8,1965.167,1865,170.2055,-0.3181369
19650209,1965,2,9,1965.167,1866,170.7413,0.3148449
19650210,1965,2,10,1965.167,1867,169.2505,-0.873167
19650211,1965,2,11,1965.167,1868,167.5062,-1.030607
19650212,1965,2,12,1965.167,1869,168.6596,0.6885794
19650215,1965,2,15,1965.167,1872,168.4994,-0.0949893
19650216,1965,2,16,1965.167,1873,167.8168,-0.4051267
19650217,1965,2,17,1965.167,1874,168.0471,0.1372579
19650218,1965,2,18,1965.167,1875,168.5913,0.3238376
19650219,1965,2,19,1965.167,1876,168.883,0.1730127
19650223,1965,2,23,1965.167,1880,169.7436,0.5096021
19650224,1965,2,24,1965.167,1881,170.9352,0.7019974
19650225,1965,2,25,1965.167,1882,171.0482,0.0660886
19650226,1965,2,26,1965.167,1883,171.544,0.2898577
19650301,1965,3,1,1965.25,1886,171.176,-0.2144908
19650302,1965,3,2,1965.25,1887,171.5033,0.1911873
19650303,1965,3,3,1965.25,1888,171.3387,-0.0960055
19650304,1965,3,4,1965.25,1889,170.7903,-0.320039
19650305,1965,3,5,1965.25,1890,170.4775,-0.1831282
19650308,1965,3,8,1965.25,1893,170.5477,0.041126
19650309,1965,3,9,1965.25,1894,170.3132,-0.1374702
19650310,1965,3,10,1965.25,1895,170.0613,-0.1478875
19650311,1965,3,11,1965.25,1896,170.7903,0.4286814
19650312,1965,3,12,1965.25,1897,171.4149,0.3656755
19650315,1965,3,15,1965.25,1900,171.5266,0.0651414
19650316,1965,3,16,1965.25,1901,171.2981,-0.1331839
19650317,1965,3,17,1965.25,1902,171.1119,-0.1086902
19650318,1965,3,18,1965.25,1903,170.7143,-0.2323713
19650319,1965,3,19,1965.25,1904,170.7612,0.0274849
19650322,1965,3,22,1965.25,1907,170.738,-0.0136232
19650323,1965,3,23,1965.25,1908,170.8968,0.0930113
19650324,1965,3,24,1965.25,1909,171.2143,0.1858087
19650325,1965,3,25,1965.25,1910,170.7224,-0.2873211
19650326,1965,3,26,1965.25,1911,169.4842,-0.7252399
19650329,1965,3,29,1965.25,1914,169.1312,-0.2082931
19650330,1965,3,30,1965.25,1915,169.4861,0.2098141
19650331,1965,3,31,1965.25,1916,169.437,-0.0289496
19650401,1965,4,1,1965.333,1917,169.7622,0.1919344
19650402,1965,4,2,1965.333,1918,170.1879,0.2507856
19650405,1965,4,5,1965.333,1921,170.2052,0.0101775
19650406,1965,4,6,1965.333,1922,170.1545,-0.0298329
19650407,1965,4,7,1965.333,1923,170.2653,0.0651211
19650408,1965,4,8,1965.333,1924,171.2144,0.5574593
19650409,1965,4,9,1965.333,1925,172.2585,0.6098008
19650412,1965,4,12,1965.333,1928,173.0838,0.479106
19650413,1965,4,13,1965.333,1929,173.3382,0.1469772
19650414,1965,4,14,1965.333,1930,173.7191,0.2197699
19650415,1965,4,15,1965.333,1931,173.5428,-0.1015162
19650419,1965,4,19,1965.333,1935,174.2445,0.4043197
19650420,1965,4,20,1965.333,1936,174.1549,-0.0514148
19650421,1965,4,21,1965.333,1937,173.7838,-0.2130602
19650422,1965,4,22,1965.333,1938,174.7056,0.5303843
19650423,1965,4,23,1965.333,1939,174.9303,0.1286221
19650426,1965,4,26,1965.333,1942,174.9894,0.0337878
19650427,1965,4,27,1965.333,1943,175.2853,0.1691102
19650428,1965,4,28,1965.333,1944,175.247,-0.0218508
19650429,1965,4,29,1965.333,1945,175.1236,-0.0704137
19650430,1965,4,30,1965.333,1946,175.4902,0.2093591
19650503,1965,5,3,1965.417,1949,175.7499,0.1479436
19650504,1965,5,4,1965.417,1950,176.3968,0.368085
19650505,1965,5,5,1965.417,1951,176.9492,0.3131593
19650506,1965,5,6,1965.417,1952,177.4121,0.2616005
19650507,1965,5,7,1965.417,1953,177.2828,-0.0728853
19650510,1965,5,10,1965.417,1956,177.0828,-0.1128335
19650511,1965,5,11,1965.417,1957,176.925,-0.0890788
19650512,1965,5,12,1965.417,1958,177.693,0.4340819
19650513,1965,5,13,1965.417,1959,178.3385,0.363266
19650514,1965,5,14,1965.417,1960,177.9793,-0.2014084
19650517,1965,5,17,1965.417,1963,176.8731,-0.6215705
19650518,1965,5,18,1965.417,1964,176.778,-0.0537519
19650519,1965,5,19,1965.417,1965,177.2452,0.2643061
19650520,1965,5,20,1965.417,1966,176.2708,-0.5497464
19650521,1965,5,21,1965.417,1967,175.4168,-0.4845201
19650524,1965,5,24,1965.417,1970,174.102,-0.7494994
19650525,1965,5,25,1965.417,1971,175.1595,0.6074191
19650526,1965,5,26,1965.417,1972,174.7215,-0.2501019
19650527,1965,5,27,1965.417,1973,173.804,-0.5251204
19650528,1965,5,28,1965.417,1974,174.9324,0.6492456
19650601,1965,6,1,1965.5,1978,173.5878,-0.7686611
19650602,1965,6,2,1965.5,1979,172.3674,-0.7030373
19650603,1965,6,3,1965.5,1980,171.9875,-0.2204129
19650604,1965,6,4,1965.5,1981,172.426,0.2549958
19650607,1965,6,7,1965.5,1984,171.9917,-0.2518872
19650608,1965,6,8,1965.5,1985,170.1133,-1.09216
19650609,1965,6,9,1965.5,1986,168.3343,-1.04577
19650610,1965,6,10,1965.5,1987,167.7693,-0.3356623
19650611,1965,6,11,1965.5,1988,168.5368,0.4574719
19650614,1965,6,14,1965.5,1991,166.3287,-1.310116
19650615,1965,6,15,1965.5,1992,167.3254,0.5992023
19650616,1965,6,16,1965.5,1993,168.7803,0.8695268
19650617,1965,6,17,1965.5,1994,169.8561,0.6373629
19650618,1965,6,18,1965.5,1995,169.0709,-0.4622778
19650621,1965,6,21,1965.5,1998,168.5099,-0.3317913
19650622,1965,6,22,1965.5,1999,168.8631,0.2095866
19650623,1965,6,23,1965.5,2000,167.7955,-0.632206
19650624,1965,6,24,1965.5,2001,165.6003,-1.308241
19650625,1965,6,25,1965.5,2002,164.5936,-0.6079599
19650628,1965,6,28,1965.5,2005,161.6835,-1.768044
19650629,1965,6,29,1965.5,2006,163.2219,0.9515243
19650630,1965,6,30,1965.5,2007,166.7081,2.135822
19650701,1965,7,1,1965.583,2008,167.4372,0.4373931
19650702,1965,7,2,1965.583,2009,168.7763,0.7997639
19650706,1965,7,6,1965.583,2013,168.4357,-0.2018451
19650707,1965,7,7,1965.583,2014,167.8189,-0.3661474
19650708,1965,7,8,1965.583,2015,169.2804,0.8708932
19650709,1965,7,9,1965.583,2016,169.9163,0.3756155
19650712,1965,7,12,1965.583,2019,169.8956,-0.0121529
19650713,1965,7,13,1965.583,2020,169.7094,-0.1095998
19650714,1965,7,14,1965.583,2021,170.2718,0.3313377
19650715,1965,7,15,1965.583,2022,169.9922,-0.1641785
19650716,1965,7,16,1965.583,2023,169.909,-0.0489522
19650719,1965,7,19,1965.583,2026,169.7847,-0.0731464
19650720,1965,7,20,1965.583,2027,167.6419,-1.26208
19650721,1965,7,21,1965.583,2028,166.6828,-0.5721001
19650722,1965,7,22,1965.583,2029,166.2648,-0.2507513
19650723,1965,7,23,1965.583,2030,166.7068,0.2658378
19650726,1965,7,26,1965.583,2033,166.6718,-0.0210335
19650727,1965,7,27,1965.583,2034,166.3505,-0.1927615
19650728,1965,7,28,1965.583,2035,166.7217,0.2231277
19650729,1965,7,29,1965.583,2036,168.0106,0.7731061
19650730,1965,7,30,1965.583,2037,169.1318,0.6673232
19650802,1965,8,2,1965.667,2040,169.4971,0.2159992
19650803,1965,8,3,1965.667,2041,169.7326,0.1389245
19650804,1965,8,4,1965.667,2042,170.4364,0.4146515
19650805,1965,8,5,1965.667,2043,170.456,0.0114956
19650806,1965,8,6,1965.667,2044,171.0154,0.328195
19650809,1965,8,9,1965.667,2047,170.6921,-0.1890699
19650810,1965,8,10,1965.667,2048,170.7412,0.0287722
19650811,1965,8,11,1965.667,2049,171.3189,0.3383461
19650812,1965,8,12,1965.667,2050,171.8507,0.3104328
19650813,1965,8,13,1965.667,2051,172.6681,0.4756068
19650816,1965,8,16,1965.667,2054,172.8972,0.1327198
19650817,1965,8,17,1965.667,2055,173.2856,0.2246358
19650818,1965,8,18,1965.667,2056,173.2516,-0.0196527
19650819,1965,8,19,1965.667,2057,172.8665,-0.2222238
19650820,1965,8,20,1965.667,2058,172.6748,-0.110922
19650823,1965,8,23,1965.667,2061,172.432,-0.1405993
19650824,1965,8,24,1965.667,2062,172.7218,0.1680693
19650825,1965,8,25,1965.667,2063,172.9521,0.1333072
19650826,1965,8,26,1965.667,2064,173.6791,0.4203345
19650827,1965,8,27,1965.667,2065,173.9203,0.1389191
19650830,1965,8,30,1965.667,2068,173.9354,0.00869
19650831,1965,8,31,1965.667,2069,173.8193,-0.0667704
19650901,1965,9,1,1965.75,2070,173.8884,0.0397357
19650902,1965,9,2,1965.75,2071,174.8491,0.5524863
19650903,1965,9,3,1965.75,2072,175.7292,0.5033798
19650907,1965,9,7,1965.75,2076,176.3518,0.3542596
19650908,1965,9,8,1965.75,2077,176.976,0.3539609
19650909,1965,9,9,1965.75,2078,177.4749,0.2819004
19650910,1965,9,10,1965.75,2079,177.957,0.2716688
19650913,1965,9,13,1965.75,2082,178.463,0.2842909
19650914,1965,9,14,1965.75,2083,177.7681,-0.3893884
19650915,1965,9,15,1965.75,2084,178.7126,0.5313192
19650916,1965,9,16,1965.75,2085,179.7018,0.5535022
19650917,1965,9,17,1965.75,2086,179.7477,0.0255647
19650920,1965,9,20,1965.75,2089,179.8329,0.0473962
19650921,1965,9,21,1965.75,2090,179.3052,-0.2934403
19650922,1965,9,22,1965.75,2091,180.1692,0.4818773
19650923,1965,9,23,1965.75,2092,179.4633,-0.3918103
19650924,1965,9,24,1965.75,2093,179.8279,0.2031579
19650927,1965,9,27,1965.75,2096,181.0237,0.6649902
19650928,1965,9,28,1965.75,2097,180.5794,-0.2454665
19650929,1965,9,29,1965.75,2098,179.7654,-0.4507505
19650930,1965,9,30,1965.75,2099,179.6387,-0.0704953
19651001,1965,10,1,1965.833,2100,179.5127,-0.0701084
19651004,1965,10,4,1965.833,2103,179.8824,0.2059173
19651005,1965,10,5,1965.833,2104,180.9825,0.6115654
19651006,1965,10,6,1965.833,2105,180.8255,-0.0867634
19651007,1965,10,7,1965.833,2106,180.736,-0.049491
19651008,1965,10,8,1965.833,2107,181.5015,0.423563
19651011,1965,10,11,1965.833,2110,182.5841,0.5964628
19651012,1965,10,12,1965.833,2111,182.5189,-0.0357196
19651013,1965,10,13,1965.833,2112,182.5017,-0.0094121
19651014,1965,10,14,1965.833,2113,182.1856,-0.1732065
19651015,1965,10,15,1965.833,2114,182.5948,0.2245845
19651018,1965,10,18,1965.833,2117,183.1747,0.3176291
19651019,1965,10,19,1965.833,2118,183.4303,0.1395219
19651020,1965,10,20,1965.833,2119,183.4353,0.00273
19651021,1965,10,21,1965.833,2120,183.7535,0.1734813
19651022,1965,10,22,1965.833,2121,183.7708,0.0094
19651025,1965,10,25,1965.833,2124,183.17,-0.3269531
19651026,1965,10,26,1965.833,2125,184.2417,0.5851222
19651027,1965,10,27,1965.833,2126,184.9546,0.3869063
19651028,1965,10,28,1965.833,2127,184.3715,-0.3152401
19651029,1965,10,29,1965.833,2128,184.8301,0.2487372
19651101,1965,11,1,1965.917,2131,184.6286,-0.1090086
19651103,1965,11,3,1965.917,2133,184.8208,0.1040991
19651104,1965,11,4,1965.917,2134,185.1804,0.1945442
19651105,1965,11,5,1965.917,2135,185.3311,0.0813707
19651108,1965,11,8,1965.917,2138,184.6955,-0.3429401
19651109,1965,11,9,1965.917,2139,184.1915,-0.2729021
19651110,1965,11,10,1965.917,2140,184.0254,-0.0901423
19651111,1965,11,11,1965.917,2141,184.5633,0.2922834
19651112,1965,11,12,1965.917,2142,185.4519,0.4814487
19651115,1965,11,15,1965.917,2145,185.6319,0.0970539
19651116,1965,11,16,1965.917,2146,185.2842,-0.1872845
19651117,1965,11,17,1965.917,2147,185.7497,0.2512171
19651118,1965,11,18,1965.917,2148,184.9867,-0.4107327
19651119,1965,11,19,1965.917,2149,185.0172,0.0164772
19651122,1965,11,22,1965.917,2152,183.8762,-0.616705
19651123,1965,11,23,1965.917,2153,184.1813,0.1658928
19651124,1965,11,24,1965.917,2154,184.5056,0.1761043
19651126,1965,11,26,1965.917,2156,184.9008,0.2141745
19651129,1965,11,29,1965.917,2159,184.4519,-0.2427529
